user_id,gender,age,country,subscription_type,listening_time_min,songs_per_day,skip_rate,device_type,ads_per_week,offline_listening_raw,is_churned,churn_label,offline_listening_flag,age_group,listens_per_minute,avg_session_like,ads_exposure_ratio
772,Other,59.0,IN,Premium,172.0,69.0,0.41,Desktop,0.0,1,0,Active,Yes,55-64,0.4011627906976744,24.927536231884055,0.0
773,Female,39.0,IN,Family,55.0,37.0,0.5,Desktop,0.0,1,0,Active,Yes,35-44,0.6727272727272727,14.864864864864865,0.0
774,Female,54.0,FR,Student,130.0,46.0,0.26,Desktop,0.0,1,0,Active,Yes,45-54,0.35384615384615387,28.260869565217394,0.0
775,Male,40.0,IN,Family,97.0,57.0,0.43,Mobile,0.0,1,0,Active,Yes,35-44,0.5876288659793815,17.017543859649123,0.0
776,Female,51.0,DE,Family,71.0,15.0,0.58,Mobile,0.0,1,1,Churned,Yes,45-54,0.2112676056338028,47.333333333333336,0.0
777,Other,31.0,US,Family,18.0,3.0,0.36,Web,0.0,1,0,Active,Yes,25-34,0.16666666666666666,60.0,0.0
778,Male,24.0,IN,Family,212.0,7.0,0.58,Mobile,0.0,1,0,Active,Yes,18-24,0.0330188679245283,302.8571428571429,0.0
779,Female,18.0,UK,Family,14.0,49.0,0.5,Desktop,0.0,1,0,Active,Yes,18-24,3.5,2.8571428571428568,0.0
780,Female,18.0,DE,Free,213.0,1.0,0.35,Desktop,5.0,0,1,Churned,No,18-24,0.004694835680751174,2130.0,5.0
781,Female,44.0,UK,Student,207.0,62.0,0.23,Desktop,0.0,1,0,Active,Yes,35-44,0.2995169082125604,33.387096774193544,0.0
782,Male,32.0,US,Premium,71.0,53.0,0.54,Web,0.0,1,0,Active,Yes,25-34,0.7464788732394366,13.39622641509434,0.0
783,Male,32.0,AU,Premium,36.0,2.0,0.52,Web,0.0,1,0,Active,Yes,25-34,0.05555555555555555,180.0,0.0
784,Other,52.0,US,Premium,120.0,84.0,0.5,Web,0.0,1,0,Active,Yes,45-54,0.7,14.285714285714285,0.0
785,Female,31.0,FR,Premium,272.0,71.0,0.15,Mobile,0.0,1,1,Churned,Yes,25-34,0.2610294117647059,38.309859154929576,0.0
786,Male,33.0,CA,Premium,212.0,43.0,0.05,Web,0.0,1,0,Active,Yes,25-34,0.2028301886792453,49.30232558139535,0.0
787,Male,46.0,FR,Free,193.0,94.0,0.18,Mobile,17.0,0,0,Active,No,45-54,0.48704663212435234,20.53191489361702,0.18085106382978725
788,Female,16.0,CA,Premium,150.0,74.0,0.01,Desktop,0.0,1,1,Churned,Yes,<18,0.49333333333333335,20.27027027027027,0.0
789,Female,23.0,AU,Student,213.0,20.0,0.5,Web,0.0,1,0,Active,Yes,18-24,0.09389671361502347,106.5,0.0
790,Male,26.0,FR,Student,293.0,15.0,0.39,Web,0.0,1,1,Churned,Yes,25-34,0.051194539249146756,195.33333333333334,0.0
791,Female,52.0,AU,Family,80.0,13.0,0.56,Web,0.0,1,0,Active,Yes,45-54,0.1625,61.53846153846153,0.0
792,Female,27.0,US,Student,222.0,73.0,0.17,Mobile,0.0,1,1,Churned,Yes,25-34,0.32882882882882886,30.410958904109588,0.0
793,Other,32.0,DE,Family,100.0,16.0,0.3,Desktop,0.0,1,1,Churned,Yes,25-34,0.16,62.5,0.0
794,Male,20.0,PK,Family,185.0,79.0,0.37,Web,0.0,1,0,Active,Yes,18-24,0.42702702702702705,23.417721518987342,0.0
795,Other,47.0,DE,Student,94.0,57.0,0.18,Mobile,0.0,1,0,Active,Yes,45-54,0.6063829787234043,16.49122807017544,0.0
796,Female,31.0,IN,Family,47.0,19.0,0.05,Desktop,0.0,1,0,Active,Yes,25-34,0.40425531914893614,24.736842105263158,0.0
797,Female,30.0,AU,Premium,173.0,95.0,0.44,Web,0.0,1,0,Active,Yes,25-34,0.5491329479768786,18.210526315789473,0.0
798,Female,27.0,FR,Premium,185.0,6.0,0.18,Desktop,0.0,1,0,Active,Yes,25-34,0.032432432432432434,308.33333333333337,0.0
799,Other,30.0,AU,Student,175.0,17.0,0.33,Web,0.0,1,0,Active,Yes,25-34,0.09714285714285714,102.94117647058823,0.0
800,Female,17.0,IN,Student,134.0,6.0,0.51,Desktop,0.0,1,0,Active,Yes,<18,0.04477611940298507,223.33333333333334,0.0
801,Male,56.0,IN,Premium,253.0,15.0,0.54,Desktop,0.0,1,1,Churned,Yes,55-64,0.05928853754940711,168.66666666666666,0.0
802,Other,57.0,FR,Premium,161.0,56.0,0.6,Desktop,0.0,1,0,Active,Yes,55-64,0.34782608695652173,28.750000000000004,0.0
803,Other,57.0,AU,Family,47.0,59.0,0.09,Web,0.0,1,1,Churned,Yes,55-64,1.2553191489361701,7.966101694915253,0.0
804,Male,41.0,DE,Premium,286.0,72.0,0.14,Web,0.0,1,0,Active,Yes,35-44,0.2517482517482518,39.72222222222222,0.0
805,Female,36.0,DE,Student,194.0,12.0,0.02,Desktop,0.0,1,0,Active,Yes,35-44,0.061855670103092786,161.66666666666669,0.0
806,Other,22.0,AU,Student,87.0,39.0,0.5,Web,0.0,1,0,Active,Yes,18-24,0.4482758620689655,22.307692307692307,0.0
807,Female,40.0,US,Family,92.0,65.0,0.04,Mobile,0.0,1,0,Active,Yes,35-44,0.7065217391304348,14.153846153846153,0.0
808,Male,36.0,UK,Premium,242.0,7.0,0.04,Web,0.0,1,0,Active,Yes,35-44,0.028925619834710745,345.7142857142857,0.0
809,Other,19.0,AU,Free,26.0,2.0,0.58,Web,35.0,0,1,Churned,No,18-24,0.07692307692307693,130.0,17.5
810,Other,44.0,PK,Family,255.0,36.0,0.09,Desktop,0.0,1,0,Active,Yes,35-44,0.1411764705882353,70.83333333333333,0.0
811,Male,57.0,UK,Family,204.0,21.0,0.3,Mobile,0.0,1,0,Active,Yes,55-64,0.10294117647058823,97.14285714285714,0.0
812,Other,17.0,UK,Premium,62.0,25.0,0.25,Mobile,0.0,1,1,Churned,Yes,<18,0.4032258064516129,24.8,0.0
813,Male,26.0,IN,Student,19.0,68.0,0.1,Desktop,0.0,1,0,Active,Yes,25-34,3.5789473684210527,2.794117647058824,0.0
814,Other,19.0,FR,Free,197.0,33.0,0.17,Web,41.0,0,0,Active,No,18-24,0.16751269035532995,59.6969696969697,1.2424242424242424
815,Other,24.0,UK,Family,49.0,21.0,0.22,Desktop,0.0,1,0,Active,Yes,18-24,0.42857142857142855,23.333333333333332,0.0
816,Female,22.0,UK,Free,87.0,60.0,0.34,Desktop,41.0,0,0,Active,No,18-24,0.6896551724137931,14.5,0.6833333333333333
817,Other,57.0,FR,Family,39.0,24.0,0.16,Web,0.0,1,1,Churned,Yes,55-64,0.6153846153846154,16.25,0.0
818,Male,51.0,DE,Premium,24.0,73.0,0.07,Desktop,0.0,1,0,Active,Yes,45-54,3.0416666666666665,3.2876712328767126,0.0
819,Other,44.0,AU,Premium,162.0,52.0,0.25,Web,0.0,1,1,Churned,Yes,35-44,0.32098765432098764,31.153846153846153,0.0
820,Other,43.0,IN,Family,61.0,20.0,0.05,Mobile,0.0,1,0,Active,Yes,35-44,0.32786885245901637,30.5,0.0
821,Female,32.0,UK,Student,138.0,67.0,0.3,Web,0.0,1,1,Churned,Yes,25-34,0.4855072463768116,20.597014925373134,0.0
822,Female,20.0,FR,Free,181.0,81.0,0.12,Mobile,43.0,0,0,Active,No,18-24,0.44751381215469616,22.34567901234568,0.5308641975308642
823,Female,56.0,US,Student,37.0,33.0,0.11,Mobile,0.0,1,0,Active,Yes,55-64,0.8918918918918919,11.212121212121213,0.0
824,Male,32.0,CA,Premium,146.0,57.0,0.36,Desktop,0.0,1,1,Churned,Yes,25-34,0.3904109589041096,25.614035087719298,0.0
825,Female,31.0,PK,Family,82.0,95.0,0.46,Desktop,0.0,1,0,Active,Yes,25-34,1.1585365853658536,8.631578947368421,0.0
826,Male,26.0,US,Family,82.0,93.0,0.05,Mobile,0.0,1,0,Active,Yes,25-34,1.1341463414634145,8.817204301075268,0.0
827,Other,54.0,UK,Family,194.0,66.0,0.43,Mobile,0.0,1,1,Churned,Yes,45-54,0.3402061855670103,29.393939393939394,0.0
828,Male,17.0,FR,Student,61.0,15.0,0.56,Web,0.0,1,0,Active,Yes,<18,0.2459016393442623,40.666666666666664,0.0
829,Male,47.0,FR,Premium,191.0,10.0,0.21,Desktop,0.0,1,1,Churned,Yes,45-54,0.05235602094240838,191.0,0.0
830,Other,22.0,DE,Family,107.0,13.0,0.55,Web,0.0,1,0,Active,Yes,18-24,0.12149532710280374,82.3076923076923,0.0
831,Female,31.0,CA,Student,293.0,55.0,0.52,Desktop,0.0,1,0,Active,Yes,25-34,0.18771331058020477,53.27272727272727,0.0
832,Other,31.0,PK,Premium,64.0,83.0,0.18,Desktop,0.0,1,1,Churned,Yes,25-34,1.296875,7.710843373493975,0.0
833,Other,32.0,AU,Family,262.0,20.0,0.37,Desktop,0.0,1,0,Active,Yes,25-34,0.07633587786259542,131.0,0.0
834,Male,26.0,PK,Family,172.0,8.0,0.4,Mobile,0.0,1,0,Active,Yes,25-34,0.046511627906976744,215.0,0.0
835,Male,26.0,CA,Family,206.0,5.0,0.1,Desktop,0.0,1,0,Active,Yes,25-34,0.024271844660194174,412.0,0.0
836,Male,17.0,US,Free,250.0,80.0,0.27,Web,12.0,0,0,Active,No,<18,0.32,31.25,0.15
837,Female,25.0,PK,Free,118.0,77.0,0.57,Web,43.0,0,0,Active,No,25-34,0.652542372881356,15.324675324675324,0.5584415584415584
838,Male,31.0,UK,Student,173.0,28.0,0.42,Desktop,0.0,1,0,Active,Yes,25-34,0.16184971098265896,61.78571428571429,0.0
839,Other,55.0,CA,Premium,85.0,53.0,0.06,Mobile,0.0,1,0,Active,Yes,55-64,0.6235294117647059,16.037735849056606,0.0
840,Other,36.0,US,Premium,130.0,78.0,0.47,Mobile,0.0,1,1,Churned,Yes,35-44,0.6,16.666666666666668,0.0
841,Female,39.0,CA,Free,162.0,4.0,0.49,Web,5.0,0,0,Active,No,35-44,0.024691358024691357,405.0,1.25
842,Male,35.0,UK,Student,192.0,90.0,0.56,Web,0.0,1,1,Churned,Yes,35-44,0.46875,21.333333333333332,0.0
843,Male,22.0,US,Premium,80.0,58.0,0.18,Desktop,0.0,1,0,Active,Yes,18-24,0.725,13.793103448275863,0.0
844,Other,45.0,IN,Family,13.0,44.0,0.12,Mobile,0.0,1,0,Active,Yes,45-54,3.3846153846153846,2.954545454545454,0.0
845,Other,30.0,IN,Premium,45.0,61.0,0.34,Web,0.0,1,1,Churned,Yes,25-34,1.3555555555555556,7.3770491803278695,0.0
846,Female,51.0,AU,Family,71.0,95.0,0.18,Mobile,0.0,1,0,Active,Yes,45-54,1.3380281690140845,7.473684210526316,0.0
847,Other,44.0,IN,Family,84.0,83.0,0.04,Web,0.0,1,0,Active,Yes,35-44,0.9880952380952381,10.120481927710843,0.0
848,Male,39.0,IN,Student,226.0,92.0,0.04,Mobile,0.0,1,0,Active,Yes,35-44,0.40707964601769914,24.56521739130435,0.0
849,Other,46.0,UK,Premium,74.0,66.0,0.02,Desktop,0.0,1,0,Active,Yes,45-54,0.8918918918918919,11.212121212121213,0.0
850,Other,20.0,UK,Family,22.0,58.0,0.03,Mobile,0.0,1,1,Churned,Yes,18-24,2.6363636363636362,3.793103448275862,0.0
851,Other,32.0,UK,Student,106.0,8.0,0.52,Mobile,0.0,1,0,Active,Yes,25-34,0.07547169811320754,132.5,0.0
852,Other,18.0,UK,Family,174.0,49.0,0.57,Mobile,0.0,1,0,Active,Yes,18-24,0.28160919540229884,35.51020408163265,0.0
853,Male,24.0,PK,Family,297.0,18.0,0.22,Web,0.0,1,0,Active,Yes,18-24,0.06060606060606061,165.0,0.0
854,Male,54.0,IN,Free,48.0,26.0,0.56,Mobile,5.0,0,0,Active,No,45-54,0.5416666666666666,18.46153846153846,0.19230769230769232
855,Female,40.0,CA,Free,89.0,5.0,0.39,Web,30.0,0,0,Active,No,35-44,0.056179775280898875,178.0,6.0
856,Female,59.0,US,Premium,204.0,47.0,0.11,Desktop,0.0,1,0,Active,Yes,55-64,0.23039215686274508,43.40425531914894,0.0
857,Male,41.0,US,Premium,286.0,61.0,0.02,Desktop,0.0,1,1,Churned,Yes,35-44,0.21328671328671328,46.885245901639344,0.0
858,Other,38.0,US,Premium,163.0,54.0,0.42,Desktop,0.0,1,0,Active,Yes,35-44,0.3312883435582822,30.185185185185183,0.0
859,Male,41.0,PK,Premium,95.0,13.0,0.23,Mobile,0.0,1,1,Churned,Yes,35-44,0.1368421052631579,73.07692307692308,0.0
860,Male,30.0,UK,Premium,14.0,88.0,0.03,Desktop,0.0,1,0,Active,Yes,25-34,6.285714285714286,1.5909090909090908,0.0
861,Male,46.0,AU,Student,252.0,60.0,0.31,Web,0.0,1,0,Active,Yes,45-54,0.23809523809523808,42.0,0.0
862,Female,44.0,PK,Student,196.0,6.0,0.29,Desktop,0.0,1,0,Active,Yes,35-44,0.030612244897959183,326.6666666666667,0.0
863,Male,59.0,DE,Student,250.0,12.0,0.56,Web,0.0,1,0,Active,Yes,55-64,0.048,208.33333333333334,0.0
864,Female,53.0,DE,Family,299.0,67.0,0.38,Web,0.0,1,0,Active,Yes,45-54,0.22408026755852842,44.62686567164179,0.0
865,Male,26.0,AU,Student,18.0,12.0,0.38,Mobile,0.0,1,0,Active,Yes,25-34,0.6666666666666666,15.0,0.0
866,Male,44.0,UK,Free,58.0,61.0,0.26,Desktop,14.0,0,0,Active,No,35-44,1.0517241379310345,9.508196721311476,0.22950819672131148
867,Male,35.0,FR,Family,73.0,7.0,0.12,Desktop,0.0,1,1,Churned,Yes,35-44,0.0958904109589041,104.28571428571429,0.0
868,Male,33.0,DE,Free,239.0,17.0,0.25,Web,28.0,0,1,Churned,No,25-34,0.07112970711297072,140.58823529411765,1.6470588235294117
869,Female,53.0,CA,Student,107.0,38.0,0.36,Mobile,0.0,1,0,Active,Yes,45-54,0.35514018691588783,28.157894736842106,0.0
870,Female,27.0,CA,Free,230.0,13.0,0.24,Mobile,46.0,0,1,Churned,No,25-34,0.05652173913043478,176.9230769230769,3.5384615384615383
871,Male,24.0,FR,Free,119.0,67.0,0.08,Mobile,11.0,0,0,Active,No,18-24,0.5630252100840336,17.761194029850746,0.16417910447761194
872,Male,29.0,US,Student,296.0,56.0,0.12,Mobile,0.0,1,1,Churned,Yes,25-34,0.1891891891891892,52.85714285714286,0.0
873,Other,49.0,US,Free,132.0,31.0,0.22,Desktop,6.0,0,0,Active,No,45-54,0.23484848484848486,42.58064516129032,0.1935483870967742
874,Male,52.0,CA,Free,251.0,30.0,0.29,Desktop,37.0,0,0,Active,No,45-54,0.11952191235059761,83.66666666666667,1.2333333333333334
875,Male,38.0,DE,Premium,276.0,32.0,0.35,Mobile,0.0,1,0,Active,Yes,35-44,0.11594202898550725,86.25,0.0
876,Female,37.0,IN,Premium,180.0,40.0,0.28,Web,0.0,1,0,Active,Yes,35-44,0.2222222222222222,45.0,0.0
877,Female,25.0,AU,Premium,63.0,37.0,0.15,Desktop,0.0,1,1,Churned,Yes,25-34,0.5873015873015873,17.027027027027025,0.0
878,Female,45.0,PK,Free,221.0,6.0,0.48,Mobile,21.0,0,1,Churned,No,45-54,0.027149321266968326,368.33333333333337,3.5
879,Other,27.0,PK,Student,235.0,78.0,0.6,Web,0.0,1,1,Churned,Yes,25-34,0.33191489361702126,30.128205128205128,0.0
880,Female,50.0,FR,Premium,207.0,5.0,0.3,Desktop,0.0,1,0,Active,Yes,45-54,0.024154589371980676,414.0,0.0
881,Other,58.0,UK,Student,171.0,78.0,0.19,Mobile,0.0,1,0,Active,Yes,55-64,0.45614035087719296,21.923076923076923,0.0
882,Male,32.0,FR,Family,108.0,52.0,0.11,Mobile,0.0,1,1,Churned,Yes,25-34,0.48148148148148145,20.76923076923077,0.0
883,Female,44.0,FR,Student,119.0,51.0,0.1,Web,0.0,1,0,Active,Yes,35-44,0.42857142857142855,23.333333333333336,0.0
884,Male,41.0,UK,Premium,187.0,13.0,0.42,Mobile,0.0,1,0,Active,Yes,35-44,0.06951871657754011,143.84615384615384,0.0
885,Male,22.0,IN,Family,140.0,52.0,0.36,Desktop,0.0,1,0,Active,Yes,18-24,0.37142857142857144,26.923076923076923,0.0
886,Male,59.0,AU,Free,51.0,99.0,0.55,Web,8.0,0,1,Churned,No,55-64,1.9411764705882353,5.151515151515151,0.08080808080808081
887,Male,38.0,UK,Premium,224.0,78.0,0.23,Desktop,0.0,1,1,Churned,Yes,35-44,0.3482142857142857,28.71794871794872,0.0
888,Other,38.0,CA,Premium,111.0,49.0,0.12,Desktop,0.0,1,0,Active,Yes,35-44,0.44144144144144143,22.653061224489793,0.0
889,Other,59.0,AU,Premium,253.0,19.0,0.18,Desktop,0.0,1,0,Active,Yes,55-64,0.07509881422924901,133.1578947368421,0.0
890,Female,48.0,FR,Free,246.0,27.0,0.41,Web,24.0,0,0,Active,No,45-54,0.10975609756097561,91.1111111111111,0.8888888888888888
891,Other,28.0,FR,Free,26.0,59.0,0.25,Desktop,5.0,0,0,Active,No,25-34,2.269230769230769,4.406779661016949,0.0847457627118644
892,Female,48.0,IN,Free,134.0,79.0,0.16,Mobile,31.0,0,0,Active,No,45-54,0.5895522388059702,16.962025316455694,0.3924050632911392
893,Male,37.0,DE,Student,113.0,50.0,0.51,Web,0.0,1,0,Active,Yes,35-44,0.4424778761061947,22.6,0.0
894,Female,33.0,UK,Free,288.0,13.0,0.59,Desktop,39.0,0,1,Churned,No,25-34,0.04513888888888889,221.53846153846152,3.0
895,Female,40.0,CA,Family,266.0,71.0,0.31,Web,0.0,1,0,Active,Yes,35-44,0.2669172932330827,37.46478873239437,0.0
896,Other,42.0,AU,Premium,214.0,25.0,0.3,Desktop,0.0,1,0,Active,Yes,35-44,0.11682242990654206,85.6,0.0
897,Male,20.0,IN,Student,247.0,87.0,0.14,Web,0.0,1,0,Active,Yes,18-24,0.3522267206477733,28.390804597701152,0.0
898,Other,49.0,PK,Student,236.0,9.0,0.6,Web,0.0,1,1,Churned,Yes,45-54,0.038135593220338986,262.22222222222223,0.0
899,Female,46.0,FR,Family,217.0,42.0,0.13,Mobile,0.0,1,0,Active,Yes,45-54,0.1935483870967742,51.666666666666664,0.0
900,Other,28.0,AU,Student,33.0,67.0,0.12,Desktop,0.0,1,1,Churned,Yes,25-34,2.0303030303030303,4.925373134328358,0.0
901,Female,59.0,UK,Premium,118.0,50.0,0.26,Desktop,0.0,1,0,Active,Yes,55-64,0.423728813559322,23.6,0.0
902,Female,46.0,US,Premium,50.0,82.0,0.14,Web,0.0,1,0,Active,Yes,45-54,1.64,6.097560975609756,0.0
903,Female,57.0,FR,Free,206.0,97.0,0.39,Desktop,38.0,0,1,Churned,No,55-64,0.470873786407767,21.23711340206186,0.3917525773195876
904,Female,35.0,AU,Family,149.0,17.0,0.12,Mobile,0.0,1,0,Active,Yes,35-44,0.11409395973154363,87.64705882352942,0.0
905,Female,43.0,IN,Student,273.0,12.0,0.31,Mobile,0.0,1,1,Churned,Yes,35-44,0.04395604395604396,227.5,0.0
906,Male,16.0,CA,Free,183.0,71.0,0.1,Mobile,22.0,0,0,Active,No,<18,0.3879781420765027,25.774647887323944,0.30985915492957744
907,Male,57.0,IN,Free,212.0,90.0,0.22,Mobile,14.0,0,0,Active,No,55-64,0.42452830188679247,23.555555555555557,0.15555555555555556
908,Female,55.0,CA,Premium,63.0,75.0,0.46,Mobile,0.0,1,1,Churned,Yes,55-64,1.1904761904761905,8.4,0.0
909,Female,50.0,US,Free,210.0,48.0,0.25,Desktop,21.0,0,0,Active,No,45-54,0.22857142857142856,43.75,0.4375
910,Male,29.0,PK,Free,128.0,5.0,0.25,Web,7.0,0,0,Active,No,25-34,0.0390625,256.0,1.4
911,Other,16.0,PK,Premium,114.0,27.0,0.44,Desktop,0.0,1,0,Active,Yes,<18,0.23684210526315788,42.22222222222222,0.0
912,Other,56.0,PK,Family,138.0,47.0,0.56,Desktop,0.0,1,1,Churned,Yes,55-64,0.34057971014492755,29.361702127659573,0.0
913,Female,59.0,DE,Student,233.0,57.0,0.59,Web,0.0,1,0,Active,Yes,55-64,0.2446351931330472,40.87719298245614,0.0
914,Male,45.0,PK,Free,254.0,75.0,0.56,Web,31.0,0,0,Active,No,45-54,0.2952755905511811,33.86666666666667,0.41333333333333333
915,Female,53.0,UK,Student,270.0,29.0,0.13,Web,0.0,1,0,Active,Yes,45-54,0.10740740740740741,93.10344827586208,0.0
916,Female,34.0,AU,Premium,267.0,26.0,0.21,Mobile,0.0,1,1,Churned,Yes,25-34,0.09737827715355805,102.6923076923077,0.0
917,Other,20.0,AU,Family,160.0,16.0,0.5,Mobile,0.0,1,1,Churned,Yes,18-24,0.1,100.0,0.0
918,Male,32.0,DE,Premium,271.0,34.0,0.28,Web,0.0,1,1,Churned,Yes,25-34,0.12546125461254612,79.70588235294117,0.0
919,Other,20.0,AU,Free,170.0,8.0,0.29,Desktop,46.0,0,0,Active,No,18-24,0.047058823529411764,212.5,5.75
920,Female,47.0,AU,Free,208.0,49.0,0.3,Mobile,45.0,0,0,Active,No,45-54,0.23557692307692307,42.44897959183673,0.9183673469387755
921,Other,22.0,CA,Premium,224.0,99.0,0.3,Web,0.0,1,1,Churned,Yes,18-24,0.4419642857142857,22.626262626262626,0.0
922,Male,27.0,DE,Student,275.0,34.0,0.13,Mobile,0.0,1,0,Active,Yes,25-34,0.12363636363636364,80.88235294117648,0.0
923,Male,48.0,US,Free,243.0,48.0,0.6,Desktop,33.0,0,1,Churned,No,45-54,0.19753086419753085,50.625,0.6875
924,Male,34.0,UK,Family,221.0,45.0,0.49,Desktop,0.0,1,0,Active,Yes,25-34,0.20361990950226244,49.111111111111114,0.0
925,Other,47.0,DE,Free,271.0,94.0,0.52,Desktop,31.0,0,1,Churned,No,45-54,0.34686346863468637,28.829787234042552,0.32978723404255317
926,Female,24.0,CA,Premium,275.0,23.0,0.25,Web,0.0,1,0,Active,Yes,18-24,0.08363636363636363,119.56521739130436,0.0
927,Male,53.0,CA,Premium,269.0,43.0,0.19,Web,0.0,1,0,Active,Yes,45-54,0.15985130111524162,62.55813953488372,0.0
928,Male,36.0,FR,Student,236.0,70.0,0.02,Web,0.0,1,1,Churned,Yes,35-44,0.2966101694915254,33.714285714285715,0.0
929,Female,45.0,FR,Premium,246.0,52.0,0.35,Desktop,0.0,1,0,Active,Yes,45-54,0.21138211382113822,47.30769230769231,0.0
930,Female,30.0,IN,Family,222.0,13.0,0.31,Web,0.0,1,0,Active,Yes,25-34,0.05855855855855856,170.76923076923077,0.0
931,Female,53.0,AU,Family,112.0,24.0,0.48,Web,0.0,1,1,Churned,Yes,45-54,0.21428571428571427,46.66666666666667,0.0
932,Other,33.0,US,Premium,18.0,73.0,0.22,Mobile,0.0,1,0,Active,Yes,25-34,4.055555555555555,2.4657534246575343,0.0
933,Female,52.0,US,Premium,109.0,11.0,0.2,Web,0.0,1,0,Active,Yes,45-54,0.10091743119266056,99.09090909090908,0.0
934,Female,29.0,US,Student,246.0,2.0,0.23,Web,0.0,1,0,Active,Yes,25-34,0.008130081300813009,1230.0,0.0
935,Male,51.0,UK,Premium,102.0,50.0,0.48,Desktop,0.0,1,0,Active,Yes,45-54,0.49019607843137253,20.4,0.0
936,Female,42.0,DE,Student,180.0,63.0,0.57,Web,0.0,1,0,Active,Yes,35-44,0.35,28.571428571428573,0.0
937,Female,30.0,PK,Family,16.0,51.0,0.41,Desktop,0.0,1,0,Active,Yes,25-34,3.1875,3.1372549019607847,0.0
938,Other,25.0,US,Family,155.0,98.0,0.48,Mobile,0.0,1,1,Churned,Yes,25-34,0.632258064516129,15.816326530612244,0.0
939,Other,48.0,UK,Free,287.0,79.0,0.13,Desktop,24.0,0,1,Churned,No,45-54,0.27526132404181186,36.32911392405063,0.3037974683544304
940,Other,28.0,US,Free,67.0,67.0,0.13,Web,44.0,0,0,Active,No,25-34,1.0,10.0,0.6567164179104478
941,Male,46.0,DE,Student,241.0,7.0,0.14,Web,0.0,1,0,Active,Yes,45-54,0.029045643153526972,344.28571428571433,0.0
942,Female,48.0,US,Premium,105.0,13.0,0.29,Desktop,0.0,1,0,Active,Yes,45-54,0.12380952380952381,80.76923076923076,0.0
943,Other,35.0,DE,Family,65.0,83.0,0.08,Web,0.0,1,0,Active,Yes,35-44,1.2769230769230768,7.831325301204819,0.0
944,Other,55.0,UK,Premium,102.0,60.0,0.59,Web,0.0,1,1,Churned,Yes,55-64,0.5882352941176471,17.0,0.0
945,Male,50.0,US,Student,198.0,81.0,0.49,Desktop,0.0,1,0,Active,Yes,45-54,0.4090909090909091,24.444444444444446,0.0
946,Female,16.0,CA,Student,156.0,16.0,0.14,Mobile,0.0,1,0,Active,Yes,<18,0.10256410256410256,97.5,0.0
947,Male,28.0,FR,Premium,266.0,51.0,0.32,Mobile,0.0,1,1,Churned,Yes,25-34,0.19172932330827067,52.156862745098046,0.0
948,Male,31.0,AU,Student,33.0,21.0,0.16,Web,0.0,1,1,Churned,Yes,25-34,0.6363636363636364,15.714285714285714,0.0
949,Male,36.0,DE,Premium,42.0,79.0,0.51,Mobile,0.0,1,0,Active,Yes,35-44,1.880952380952381,5.3164556962025316,0.0
950,Female,19.0,PK,Family,34.0,18.0,0.06,Mobile,0.0,1,0,Active,Yes,18-24,0.5294117647058824,18.88888888888889,0.0
951,Male,50.0,US,Student,234.0,90.0,0.13,Mobile,0.0,1,1,Churned,Yes,45-54,0.38461538461538464,26.0,0.0
952,Male,33.0,CA,Family,44.0,40.0,0.01,Desktop,0.0,1,0,Active,Yes,25-34,0.9090909090909091,11.0,0.0
953,Other,35.0,DE,Family,273.0,50.0,0.36,Desktop,0.0,1,0,Active,Yes,35-44,0.18315018315018314,54.6,0.0
954,Other,21.0,PK,Family,28.0,82.0,0.06,Desktop,0.0,1,0,Active,Yes,18-24,2.9285714285714284,3.414634146341464,0.0
955,Other,17.0,FR,Student,46.0,17.0,0.17,Mobile,0.0,1,0,Active,Yes,<18,0.3695652173913043,27.058823529411764,0.0
956,Male,19.0,PK,Family,291.0,5.0,0.1,Mobile,0.0,1,1,Churned,Yes,18-24,0.01718213058419244,582.0,0.0
957,Other,33.0,AU,Family,174.0,74.0,0.16,Web,0.0,1,1,Churned,Yes,25-34,0.42528735632183906,23.513513513513512,0.0
958,Male,36.0,AU,Family,255.0,92.0,0.44,Desktop,0.0,1,0,Active,Yes,35-44,0.3607843137254902,27.717391304347828,0.0
959,Other,50.0,AU,Premium,157.0,32.0,0.42,Desktop,0.0,1,0,Active,Yes,45-54,0.20382165605095542,49.0625,0.0
960,Male,54.0,DE,Family,281.0,16.0,0.36,Web,0.0,1,0,Active,Yes,45-54,0.05693950177935943,175.625,0.0
961,Male,36.0,FR,Free,102.0,71.0,0.34,Web,20.0,0,0,Active,No,35-44,0.696078431372549,14.366197183098592,0.28169014084507044
962,Female,49.0,FR,Premium,184.0,33.0,0.35,Desktop,0.0,1,0,Active,Yes,45-54,0.1793478260869565,55.75757575757576,0.0
963,Female,35.0,CA,Premium,173.0,48.0,0.57,Web,0.0,1,0,Active,Yes,35-44,0.2774566473988439,36.04166666666667,0.0
964,Female,53.0,CA,Free,266.0,33.0,0.23,Desktop,32.0,0,1,Churned,No,45-54,0.12406015037593984,80.60606060606061,0.9696969696969697
965,Male,55.0,DE,Free,236.0,34.0,0.38,Mobile,47.0,0,0,Active,No,55-64,0.1440677966101695,69.41176470588235,1.3823529411764706
966,Female,36.0,UK,Student,35.0,82.0,0.2,Web,0.0,1,0,Active,Yes,35-44,2.342857142857143,4.2682926829268295,0.0
967,Female,47.0,PK,Family,192.0,18.0,0.54,Web,0.0,1,1,Churned,Yes,45-54,0.09375,106.66666666666666,0.0
